0
71638
3621574
45216
31847256
3460827
76041532
3680512
81205
8304275
76245310
57163204
27463508
384716
2170568
58314
650423
78642503
63857
3287405
1542830
17453806
8170542
836425
0718532
5048731
2548071
3075618
473806
651374
578401
85230174
40762183
250374
4582731
15042
03756812
4158236
62540187
17062
70563284
1045637
81704623
76540382
0743152
341652
8275134
37182046
6287043
045781
72130485
8524716
48751
57802
5643781
60728
08152
7205431
2541078
82135640
28651374
57802
46053827
8345620
6274308
57218
36508412
6850274
78235610
4672381
63412
4120876
76421
84215
05426718
1308652
3864510
82537406
6725081
324568
4256103
7032648
6514023
0482637
8107524
2317508
2037564
0152473
85741623
0587346
67023
0548172
25170
0684251
163452
2815467
0652483
648513
4875631
5473628
237514
7512836
34587612
5416208
86145032
6205418
8751034
02854
1307452
40216
04653
4173860
4783150
2047156
6143052
8361507
4821756
2783406
47810
71548032
840672
371658
7146028
18027365
3582046
6247083
364817
07513824
75042183
30568274
4128576
06572431
4023876
5780312
074856
21534670
4712385
7461083
1364728
4825076
42018
2648731
5120478
2518467
03142
40157
04261
8526014
65274
1642307
57814260
4216307
14260
6307458
5048123
7183046
6318274
23156084
4813067
1260457
6120534
81456032
5760248
81302764
01523684
04678513
38475
81576230
63752804
14720356
63287405
07532846
0453218
2875416
1765482
81054
73514026
4682107
3415670
201643
1507438
427051
7561038
57362018
6157234
42350618
74826
7384562
16875340
8371064
0321548
2843706
52801476
80726
10574826
0834251
548137
82503674
562043
07468
8732465
08134265
24056873
850423
01543827
1246375
81067234
680275
7148305
5284607
0145378
5783420
621835
356812
3462758
260837
07846321
1603742
14758623
084532
62078451
0371648
15863204
38270451
0657842
6254073
34816257
4065187
56321074
70418326
247503
0784265
05673
15206384
24578
7630415
13756204
24586701
02137486
47583
6875043
4875631
0587241
32076
718042
2503684
6371048
0714653
0547613
28051
41206
34672081
1745860
65210483
2603571
6083452
7423815
08653
3651704
1283074
684512
4578601
75826
50423
1042385
5760234
2105674
82410
31560284
623548
1734062
61032485
2864170
25378461
752413
0817652
5261083
06324875
58210437
83465170
1258704
0547316
6207543
62708
4213870
0341256
837405
3174650
2346051
50673281
3240187
02683
502673
832465
84571236
70651832
15740862
32170845
6571380
47583
80736
